X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk
0,85,59.92602439836574,-0.5220881039085725,valley,1647.8857868261484,uniform,clay,high,low,305.4956404577686,23.942798993184475,0.19866459696699157
0,86,58.61106042673452,-0.42229479610005427,plain,1082.692599940327,uniform,clay,high,medium,331.20409878670273,19.17321618312871,0.24822394999371772
0,87,56.974495356790534,-0.3185164566010741,hill,1643.8445285582618,uniform,loam,medium,low,182.28862283760958,43.615571922896386,0.28838593344111296
0,88,55.10739314468033,-0.21343860583896657,cliff,1002.2928520020988,irregular,sand,low,low,182.62084456545168,80.50967458612436,0.3149621435466479
0,89,53.11191945793271,-0.10979607129499414,plain,1598.5939234633931,seasonal,loam,medium,medium,130.94410027707485,33.66144016761497,0.3255856997028432
0,90,51.09739959182396,-0.010267463614368921,cliff,1445.2401380095116,uniform,sand,high,low,302.08704043035823,27.8837474214378,0.319054166922001
0,91,49.17584147263604,0.08263014488161247,cliff,925.9624261103331,irregular,sand,high,high,123.58228209322166,91.51181106807104,0.2951829254118837
0,92,47.456923747808155,0.1666463392812929,plain,1292.1117711755467,uniform,sand,medium,high,140.51551900109843,61.22531262978485,0.25485408199459686
0,93,46.04244896298045,0.23990227876647907,plain,1184.6292493403425,irregular,clay,high,high,456.1399092345322,27.589800709814433,0.2002584211034081
0,94,45.02026182593107,0.3009954108940107,plain,1387.6753781025002,seasonal,loam,low,low,286.6824858164512,26.82524589312881,0.13580558661889633
0,95,44.457632557406086,0.34910398347528826,plain,1133.018523470007,seasonal,loam,high,high,328.58127933509877,20.606820056264322,0.07386392293208008
0,96,44.39410532884187,0.3840913540538011,plain,1107.8261323014806,irregular,rocky,medium,high,110.43287832320163,21.14741192514554,0.06711677188407465
0,97,44.833811786980846,0.40661009698050776,cliff,1610.7283748288555,uniform,loam,medium,low,142.72857044444945,82.25228716384626,0.12557115666159482
0,98,45.73724966537983,0.4182059080871241,plain,1170.383731663298,seasonal,rocky,high,medium,94.2049091929475,82.27476125372469,0.18801612974813703
0,99,47.01252648281128,0.42142130695737023,hill,1447.92669725753,uniform,rocky,medium,low,172.18200335685972,95.82614656370518,0.23385305280517793
0,100,48.50606832855742,0.419899136796154,valley,1132.3945544867402,uniform,clay,medium,low,446.6972299445353,36.76723002684628,0.25120346584732084
0,101,50.003283886306626,0.41722452444032854,plain,1699.998977768257,irregular,rocky,low,medium,449.8923267029495,61.5942696693337,0.23572631013345605
0,102,51.30134238239502,0.41292729932089856,plain,996.499611199352,uniform,sand,high,high,353.1152814119814,58.34349083530938,0.19356282397994506
0,103,52.25839583136202,0.40575361640635776,cliff,1015.7569406258447,irregular,sand,low,high,444.058231731297,19.193662354882527,0.13564462491685497
0,104,52.78755305392273,0.39482173095726836,plain,1657.355154334771,irregular,clay,medium,low,135.9237210698309,57.19065948528813,0.07780512290500437
0,105,52.848947129768675,0.379588508953546,plain,1066.5160827314241,irregular,sand,medium,high,116.59679649795467,29.074737664084534,0.06537342789620476
0,106,52.44222532202688,0.3598156324680559,plain,1680.3222918493177,seasonal,sand,low,low,394.4765352446325,31.911591074635513,0.11508367299432566
0,107,51.59946147337728,0.33553549998647725,cliff,1467.552173878444,uniform,loam,high,low,495.34206390574536,83.89834660703391,0.17463348357121058
0,108,50.378490873828554,0.30701682167359934,plain,1153.60508803175,irregular,clay,medium,high,372.94020671468553,36.857439916197094,0.22701862693364408
0,109,48.85666760015192,0.27472990958609245,valley,656.0119583948524,irregular,sand,medium,low,66.66203989808828,80.148459164382,0.2669938528580915
0,110,47.12504432697372,0.23931166283142602,cliff,1194.2045087184492,uniform,clay,medium,high,132.7437522417295,15.689262833037073,0.29202441470859347
0,111,45.282974609525716,0.20153024767330407,valley,1230.4890160600273,seasonal,clay,high,medium,161.37725612378938,58.729352968713464,0.300876113183238
0,112,43.43313763805428,0.16224947258350397,cliff,1550.165319991312,irregular,sand,low,low,240.24046882521574,68.17171332129358,0.29324770804148437
0,113,41.6769854638877,0.12239285823990542,plain,1676.5341528720335,irregular,sand,low,high,149.4247664426716,80.89333193917102,0.26961167761293153
0,114,40.110612697161265,0.08290740247099393,valley,994.5038462568757,irregular,rocky,high,medium,77.28297584881288,78.80593106183595,0.23111241186892895
0,115,38.82104867620165,0.04472704014681028,cliff,1440.354529196455,irregular,clay,medium,low,166.2475097607882,33.39494429720775,0.17948575719948723
0,116,37.88297210856872,0.008735798016111573,hill,1429.6206468040048,uniform,clay,medium,medium,207.93870605085058,68.09550346876878,0.11699740964914698
0,117,37.35584818375604,-0.024269355510064372,plain,1522.0238107231335,irregular,sand,high,low,177.62474292682032,26.24861324023643,0.04651666235644581
0,118,37.28148815754977,-0.05361596562840276,cliff,1349.6069736406635,seasonal,rocky,medium,high,62.51201929242284,24.365510193830637,0.025247938666586863
0,119,37.68203140804546,-0.07879385146692641,hill,617.250692711469,uniform,loam,low,medium,467.42582184550025,27.524242928880916,0.10237936378136797
0,120,38.558349963323806,-0.09949317146246273,cliff,1153.3732702416721,seasonal,sand,low,medium,293.62559909782044,28.662279878580588,0.17837040692021966
0,121,39.88887550078382,-0.11564279379145148,hill,853.2877275249255,uniform,rocky,medium,medium,431.84732731431563,23.81367329604833,0.248976676272127
0,122,41.62884881813525,-0.1274489718545766,plain,1139.218268124578,uniform,clay,high,high,56.94430836034294,39.83296674904254,0.310343047409604
0,123,43.70999177604865,-0.1354343248149803,valley,1494.0012708401682,uniform,clay,high,low,408.6822101280698,74.11767993594542,0.3586284011251547
0,124,46.04060171246397,-0.14047712319013783,hill,1291.5452507624918,seasonal,sand,medium,high,366.9998745659903,80.66675291263563,0.3900502494859168
0,125,48.50606832855742,-0.14385087949729325,cliff,1544.4272599192298,seasonal,rocky,medium,medium,489.69418570375325,41.161995534514986,0.4069315506279191
0,126,51.04306501729745,-0.14895212293168925,plain,1302.5261762140617,irregular,sand,medium,medium,101.60104407403958,75.4507055749131,0.4321844798115832
0,127,53.817252220514845,-0.16522683202606459,hill,810.5022180993292,seasonal,clay,high,medium,339.1932197886535,79.37462334944598,0.4803497865994887
0,128,56.9423326603291,-0.2011908381147549,cliff,500.0,irregular,rocky,high,high,59.53273810909224,44.839168409126074,0.5384488255363263
0,129,60.423982971419896,-0.26270649726062345,cliff,1244.6426285038772,uniform,rocky,high,medium,210.64528722841033,99.53456443300504,0.5911579627684511
0,130,64.18682491585088,-0.3532508235994243,cliff,1135.8220600946504,irregular,clay,medium,low,336.09227452647735,59.73071252757934,0.6274449719518043
0,131,68.0987848024673,-0.47418120839761,hill,906.9162781854354,seasonal,clay,high,low,469.43908555866454,73.09759752530675,0.6402154604582893
0,132,71.9928411108682,-0.6249987248238256,hill,689.8118251045867,uniform,loam,high,high,87.3085560654979,19.050700333566745,0.6260057962572886
0,133,75.6861603199528,-0.8036090184342726,hill,979.5770359581873,uniform,loam,low,low,270.1626238414442,60.78723174481464,0.5848042820925252
0,134,78.99662094104085,-1.006580783371362,valley,1141.6525545405673,irregular,clay,medium,high,157.2726212236378,75.95141437696981,0.520187721839495
0,135,81.7567257555679,-1.229401824276522,hill,1399.763347111917,irregular,rocky,low,high,147.3080202944562,57.85748732334489,0.4402617330969083
0,136,83.82490225735359,-1.4667327039162075,hill,1256.589324470394,seasonal,clay,high,medium,359.73781302681834,86.3579774180488,0.36053789438826034
0,137,85.09419129944587,-1.71265797652201,hill,1682.4201741518186,uniform,sand,low,high,62.27154896208339,16.650250645550155,0.30892221514726687
0,138,85.49832394553776,-1.9609350068440676,valley,889.3187831863818,irregular,clay,low,medium,334.294081832797,89.85324611424593,0.317952969918335
0,139,85.01518652595962,-2.205240374918361,hill,1464.31766761723,uniform,rocky,medium,low,123.07031889798759,79.35383550152308,0.3876799396356674
0,140,83.66767389824497,-2.439413866547767,cliff,1214.1896229386184,seasonal,loam,low,low,56.635501168399635,10.319663540100207,0.4878705809940459
0,141,81.52193091227088,-2.657700049496526,hill,1408.4007372355754,uniform,clay,medium,medium,294.67220957384876,17.37596318477898,0.5930795319743344
0,142,78.68298207997236,-2.8549874353984848,cliff,1069.045541020337,irregular,loam,low,medium,100.57674271663984,19.50289282396802,0.6885055845594642
0,143,75.28774944963112,-3.027045227379091,cliff,1521.504112167177,seasonal,sand,low,low,302.66831174947384,46.8961561865387,0.7656661898437571
0,144,71.49545868473915,-3.170757653391121,cliff,1288.5674275035728,seasonal,rocky,high,high,176.2167179414992,22.32358581041796,0.8200224062960293
0,145,67.47543334743469,-3.2843558852637216,valley,996.1665045246752,uniform,loam,medium,medium,175.46841479735454,13.667226281304886,0.8501996236843189
0,146,63.39227738651508,-3.367647543465665,valley,1196.3927913260436,irregular,sand,high,medium,412.41704638995145,84.14776747090794,0.8578250738312103
0,147,59.38844583002181,-3.422243787581749,valley,1128.13324231887,uniform,rocky,high,medium,370.3138222271747,29.340486973951965,0.8475151217888114
0,148,55.56420368240048,-3.4517839925031524,hill,1346.753505191338,uniform,rocky,medium,high,422.4785458647274,64.32636423313025,0.8267754826160243
0,149,51.95497302623531,-3.4621580103315637,cliff,846.0669751876474,uniform,loam,medium,high,241.24915666997506,63.010970394961674,0.8151529717668616
1,0,47.58453890456109,-0.9558134476193771,valley,1191.1944893652917,irregular,loam,medium,medium,100.55694972809204,82.29286023718706,0.4791958403486239
1,1,44.796632378007395,-0.9455873831255097,valley,1318.5921757947992,uniform,loam,medium,low,393.58110127795896,58.7012337393622,0.4715434315841639
1,2,42.10064732619566,-0.9395633704214923,hill,1209.90699215791,uniform,rocky,high,high,440.22521575894996,97.50270970451292,0.4499716954734238
1,3,39.58820607533512,-0.9410532013125774,valley,1604.0823733166987,seasonal,rocky,low,medium,314.55868501761967,57.75772280833122,0.41536575030906964
1,4,37.34572321287989,-0.9524549403149365,hill,1432.2068322213158,seasonal,rocky,low,high,149.18770475501157,70.62560455769713,0.36972898343670096
1,5,35.44976982099385,-0.9753191151805289,plain,1197.755760977776,seasonal,loam,medium,low,395.0569450371723,91.57145573603799,0.31647847652760885
1,6,33.96324110547858,-1.010418168620589,valley,1265.006729249302,irregular,loam,high,high,69.90334415155965,74.81386413335333,0.26116192350475054
1,7,32.93232742016418,-1.057819171227674,plain,1288.6996654445998,uniform,sand,medium,low,204.7356539083118,75.6418887631819,0.21305140516629825
1,8,32.38428868676325,-1.1169597955963422,hill,1320.9898812500471,uniform,clay,low,high,225.8648566129496,15.218342192478305,0.18646112386415972
1,9,32.32603221018784,-1.186727551642388,cliff,652.3026013006177,seasonal,sand,high,medium,199.1966591032201,17.58995790637028,0.19347344943832687
1,10,32.7434938893295,-1.2655422831207073,valley,1109.5421112691959,uniform,clay,medium,medium,475.17683112078487,34.71722555555063,0.2289608817885848
1,11,33.60182282330205,-1.3514419253417174,hill,754.6682795419721,irregular,sand,medium,medium,424.5096676518852,60.6518674349194,0.27722004753386303
1,12,34.84636931314788,-1.442171524086401,cliff,1583.484284237846,uniform,loam,medium,low,288.6806824379215,89.60055973439772,0.32605403662127674
1,13,36.404476259006785,-1.5352755157199098,cliff,1181.7451439991216,seasonal,rocky,medium,low,470.8156251557071,17.884571028637186,0.3682896341785047
1,14,38.18807395274809,-1.6281932685038036,plain,1141.997715096113,irregular,clay,medium,high,120.22819849715816,22.785565536995108,0.39978580591256185
1,15,40.09707826606572,-1.7183578851068404,hill,1469.0391996099706,uniform,rocky,medium,medium,93.38170464888856,57.59278863707482,0.41831840406439297
1,16,42.02359223403628,-1.8032982663143926,cliff,1326.6974392349623,uniform,clay,low,high,223.10727510996333,22.427480906741305,0.42322556061841404
1,17,43.85691103414017,-1.8807444359364283,valley,861.4096456862378,uniform,rocky,high,low,495.91153516104737,52.19041821579978,0.415433799118228
1,18,45.48933036074575,-1.9487361269140884,valley,1178.7283912417893,irregular,sand,high,medium,456.6648219169972,91.30252320152468,0.3976805988003364
1,19,46.822758195056466,-2.0057346286249,plain,1099.4499080320845,uniform,rocky,low,high,149.86005890000018,77.21476098677483,0.3747747014176862
1,20,47.77612997052103,-2.0507378953865043,cliff,676.6401334181838,seasonal,clay,high,high,468.5054442826637,77.19621823859049,0.3534913186772613
1,21,48.29362713370662,-2.0833989161590516,hill,992.9171300288386,seasonal,loam,medium,high,333.9992639567502,47.54408367473125,0.3411752406640726
1,22,48.3536991006351,-2.1041473454461475,valley,1144.9379033950604,seasonal,clay,high,high,189.1222342606246,70.72772088727785,0.34227199058468694
1,23,47.978888608582245,-2.1143143953944055,cliff,1165.5147205524472,seasonal,rocky,low,low,417.77098978817145,76.31676476040124,0.35463171554080997
1,24,47.24646046333999,-2.1162609890915682,cliff,755.3305728968073,irregular,sand,low,low,435.5200846967458,11.817733034342739,0.36953266076785085
1,25,46.29983368194176,-2.113509175063278,plain,1545.4996749142426,seasonal,clay,medium,high,50.22732729549934,83.29250033635344,0.3758294879091115
1,26,45.35623918990617,-2.1072230376200523,valley,1169.3690823325683,seasonal,sand,medium,low,110.61545827661553,90.27812671982997,0.36746959220245506
1,27,44.64369294250409,-2.086191698995947,valley,1211.265922998169,seasonal,loam,high,medium,387.2345799879507,20.91246561200001,0.34876170217105573
1,28,44.318880121183405,-2.03912592333662,hill,1320.192491501951,irregular,sand,medium,medium,325.4503602970817,85.6829219232399,0.33098336484021923
1,29,44.4686572764001,-1.9581986904014244,valley,963.5771238288986,irregular,sand,high,high,167.60186087636902,42.24207217303782,0.32410101471033564
1,30,45.121754209744225,-1.8387075985334747,hill,1336.906791939809,uniform,clay,high,medium,173.5892125288433,38.62372245462289,0.33166768268147445
1,31,46.2596850170813,-1.6787384984912563,valley,1089.877606194545,seasonal,sand,medium,medium,99.97723439794817,64.45013731634184,0.3497626299936942
1,32,47.82686829270955,-1.4788303581418134,plain,931.0243378058426,uniform,sand,high,high,242.29544432205563,83.09653711228916,0.3706675787569381
1,33,49.73995649453238,-1.2416413580155066,valley,1372.0342480066197,irregular,sand,high,low,77.61702869316017,45.712652251007825,0.38702825014483827
1,34,51.8963744702467,-0.9716162177222394,hill,1647.5021576405422,uniform,rocky,high,high,357.66217834822805,66.96571426309202,0.3936695153302512
1,35,54.182067144546764,-0.674654753229337,hill,1417.4488120457495,irregular,sand,high,high,160.4148975243487,84.58095940804,0.3877868755407207
1,36,56.47845636734342,-0.35778166500095665,plain,1476.8932695421292,uniform,sand,low,low,446.5228809957039,80.55999951911954,0.368702024634758
1,37,58.668606922999174,-0.028817556998994576,valley,1043.8108180313102,seasonal,sand,low,low,92.72374911415417,34.862015961984056,0.3377330608651566
1,38,60.642601700578744,0.30394881345440083,valley,720.7140812494631,irregular,clay,low,low,361.41716909332865,73.54121141990954,0.2984372153116735
1,39,62.30212602511504,0.6320870549528088,plain,1647.0412566299524,irregular,clay,high,medium,441.7716219578389,67.3804835876,0.2575005541249034
1,40,63.564261149890974,0.9473504304198705,valley,1816.354466821428,irregular,sand,medium,low,366.83045466744426,72.17435599501455,0.22619183368396112
1,41,64.3644869097367,1.241999914662177,valley,1662.8420321309045,seasonal,sand,low,medium,466.788574644022,48.195255483415885,0.219152302267308
1,42,64.65889353534237,1.5091270210605714,hill,1099.264218306075,seasonal,rocky,high,low,197.8487278514316,11.831525584169132,0.24404351265094906
1,43,64.42560262858672,1.7429753973998352,valley,853.6096983813468,irregular,sand,low,high,110.84104058566717,40.6833965598897,0.2935911723066097
1,44,63.66539729888087,1.939261190836934,valley,880.29519065413,irregular,loam,low,low,207.31257847934134,76.3936360240193,0.35493465662355783
1,45,62.40156146052798,2.095492182007572,plain,694.8802297157854,seasonal,sand,low,high,318.268087287494,79.71557744046743,0.4180096907556815
